Term,Session,Acad Group,Class Nbr,Subject,Catalog Nbr,Section,Course Title,Component,Codes,M,T,W,TH,F,S,SU,Start Date,End Date,Time,Location,Instructor,Total,Seats Remaining,Has WL,Units,
"Spring 2025","Regular Academic Session","Marsal Family School of Educ","52901","Education (EDUC) Open Sections"," 771","101","Topics High&Cont Ed","SEM","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Davis III","  40","  40","N","1.50",
"Spring 2025","Regular Academic Session","Medicine","50357","Anesthesia (ANESTH) Open Sections"," 599","101","Pd Anes Rotatn","LAB","P  ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Vergotine","  12","  11","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Medicine","53342","Bioinformatics (BIOINF) Open Sections"," 599","101","Directed Research","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-8.00",
"Spring 2025","Regular Academic Session","Medicine","52565","Bioinformatics (BIOINF) Open Sections"," 990","101","Diss Research / Prec","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  10","  10","N","1.00-8.00",
"Spring 2025","Regular Academic Session","Medicine","52672","Bioinformatics (BIOINF) Open Sections"," 995","101","Diss-Cand Res","IND"," DR","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","4.00",
"Spring 2025","Regular Academic Session","Medicine","52422","Biological Chemistry (BIOLCHEM) Open Sections"," 298","101","UG Research Biochem","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Medicine","52160","Cancer Biology (CANCBIO) Open Sections"," 599","101","Grad Independ Res","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-8.00",
"Spring 2025","Regular Academic Session","Medicine","54469","Cellular And Molecular Biology (CMBIOL) Open Sections"," 995","138","Diss-Cand","IND","  R","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Paulson","  25","  24","N","4.00",
"Spring 2025","Regular Academic Session","Medicine","52566","Internal Medicine (INTMED) Open Sections"," 300","101","UG Micrbiol Research","IND"," IR","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","   1","   1","N","2.00-4.00",
"Spring 2025","Regular Academic Session","Medicine","52940","Internal Medicine (INTMED) Open Sections"," 400","101","Adv UG Micro Res","IND"," IR","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","   1","   1","N","3.00-4.00",
"Spring 2025","Regular Academic Session","Medicine","51712","Internal Medicine (INTMED) Open Sections"," 499","101","Ug Int Med Res","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-16.00",
"Spring 2025","Regular Academic Session","Medicine","52520","Physical Medicine & Rehabilitation (PMR) Open Sections"," 499","101","Undergrad Research","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-6.00",
"Spring 2025","Regular Academic Session","Medicine","50401","Physical Medicine & Rehabilitation (PMR) Open Sections"," 510","101","Disab&Rehab Methods","LEC","PI ","M","","W","","F","","","05/06/2025","06/20/2025","11-1PM","ARR","","  35","  35","N","2.00-4.00",
"Spring 2025","Regular Academic Session","Medicine","52275","Physical Medicine & Rehabilitation (PMR) Open Sections"," 599","101","Clinical Research","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","   1","   1","N","1.00-8.00",
"Spring 2025","Regular Academic Session","Medicine","52156","Physiology (PHYSIOL) Open Sections"," 404","102","Hum Physiol Lab","LAB","P R","","T","","TH","","","","05/06/2025","06/20/2025","11-1PM","ARR","Houchin","  24","  24","Y","2.00",
"Spring 2025","Regular Academic Session","Medicine","53503","Physiology (PHYSIOL) Open Sections"," 700","103","Physiol MS Capstone","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Oakley","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Medicine","52418","Physiology (PHYSIOL) Open Sections"," 702","101","Physio MS Res Proj","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","3.00-8.00",
"Spring 2025","Regular Academic Session","Medicine","52298","Physiology (PHYSIOL) Open Sections"," 703","101","Physio MS Res Caps","IND"," IR","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Medicine","54383","Physiology (PHYSIOL) Open Sections"," 703","103","Physio MS Res Caps","IND"," IR","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Oakley","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Medicine","52597","Physiology (PHYSIOL) Open Sections"," 704","101","Peer Capstone Devel","DIS","PIR","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Teal","  25","  25","N","1.00",
"Spring 2025","Regular Academic Session","Medicine","52264","Post-Baccalaureate Premedical Program (MEDPREP) Open Sections"," 401","101","Fnds Physicians - 1","DIS","P R","","","W","","","","","05/06/2025","06/20/2025","5-7PM","ARR","Wishart","  40","  40","N","1.00",
"Spring 2025","Regular Academic Session","Medicine","52300","Post-Baccalaureate Premedical Program (MEDPREP) Open Sections"," 405","101","Fnds Physicians - V","DIS","P R","","","W","","","","","05/06/2025","06/20/2025","5-7PM","ARR","Wishart","  10","  10","N","1.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","53115","Dance (DANCE) Open Sections"," 391","001","Thesis Project Lab","LAB","PD ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Gillen she-her","   5","   5","Y","1.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52438","Dance (DANCE) Open Sections"," 497","036","Independent Study","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Cole","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52135","Dance (DANCE) Open Sections"," 497","118","Independent Study","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wilson","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52555","Dance (DANCE) Open Sections"," 497","608","Independent Study","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Chavasse she-her-they","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","53359","Dance (DANCE) Open Sections"," 498","001","Field Experience","LAB","PD ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Mecca","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52128","Dance (DANCE) Open Sections"," 519","101","IS: Dance Technique","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52129","Dance (DANCE) Open Sections"," 519","118","IS: Dance Technique","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wilson","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52836","Dance (DANCE) Open Sections"," 618","101","FE: Dance Technique","LAB","PD ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wilson","   5","   5","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52615","Dance (DANCE) Open Sections"," 639","003","IS: Choreography","IND"," D ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Brissey","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","53020","Arts Administration (ARTSADMN) Open Sections"," 385","101","Perform Arts Mgmt","LEC","P  ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Pension","  30","  30","Y","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52814","Arts Administration (ARTSADMN) Open Sections"," 491","370","Internship","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kuuskoski - hehis","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52499","Arts Administration (ARTSADMN) Open Sections"," 593","370","Special Projects","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kuuskoski - hehis","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52552","Composition (COMP) Open Sections"," 995","308","Diss-Cand","IND","  R","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Sheng","  25","  25","N","4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52410","Conducting (CONDUCT) Open Sections"," 990","032","Diss-Precand","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Haithcock","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52411","Conducting (CONDUCT) Open Sections"," 995","032","Diss-Cand","IND","  R","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Haithcock","  25","  25","N","4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52910","Guitar (GUITAR) Open Sections"," 110","101","Intro to Guitar","REC","P  ","","T","","TH","","","","05/06/2025","06/20/2025","1-3PM","REMOTE","Edwards","  15","  15","Y","2.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","54403","Guitar (GUITAR) Open Sections"," 111","101","Intermediate Guitar","REC","P  ","","T","","TH","","","","05/06/2025","06/20/2025","10-12PM","REMOTE","Edwards","  15","  15","Y","2.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","51931","Jazz & Improvisational Studies (JAZZ) Open Sections"," 450","101","Contmplatv Prac Sem","SEM","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  36","  36","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","53104","Jazz & Improvisational Studies (JAZZ) Open Sections"," 450","102","Contmplatv Prac Sem","SEM","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  30","  30","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52602","Jazz & Improvisational Studies (JAZZ) Open Sections"," 454","201","Special Topics","LEC","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  35","  35","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52447","Jazz & Improvisational Studies (JAZZ) Open Sections"," 455","101","Creat&Consciousness","LEC","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  35","  35","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","54459","Jazz & Improvisational Studies (JAZZ) Open Sections"," 460","101","Intro to Jazz Improv","LEC","P R","M","","W","","","","","05/06/2025","06/20/2025","9-12PM","2058 MOORE","McComb","  15","  15","N","3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","51175","Jazz & Improvisational Studies (JAZZ) Open Sections"," 465","083","Ind Study","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Travers","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","51174","Jazz & Improvisational Studies (JAZZ) Open Sections"," 465","101","Ind Study","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52250","Jazz & Improvisational Studies (JAZZ) Open Sections"," 550","101","Contemplatv Prac Sem","SEM","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  36","  36","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","53105","Jazz & Improvisational Studies (JAZZ) Open Sections"," 550","102","Contemplatv Prac Sem","SEM","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  30","  30","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52603","Jazz & Improvisational Studies (JAZZ) Open Sections"," 554","201","Jazz Special Topics","SEM","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  35","  35","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52448","Jazz & Improvisational Studies (JAZZ) Open Sections"," 555","101","Creat&Consciousness","LEC","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","REMOTE","Travers","  35","  35","N","2.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52965","Music (MUSIC) Open Sections"," 110","101","Intro to Guitar","REC","P  ","","T","","TH","","","","05/06/2025","06/20/2025","1-3PM","REMOTE","Edwards","  15","  15","Y","2.00-3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","54356","Musicology (MUSICOL) Open Sections"," 345","102","History of Music","LEC","P  ","M","","W","","","","","05/06/2025","06/20/2025","4-7PM","2020 MOORE","Lwanga","  25","  25","Y","3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","54357","Musicology (MUSICOL) Open Sections"," 346","101","History of Music","LEC","P  ","M","","W","","F","","","05/06/2025","06/20/2025","10-12PM","2020 MOORE","Gomez","  25","  25","Y","3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","54358","Musicology (MUSICOL) Open Sections"," 346","102","History of Music","LEC","P  ","","T","","TH","","","","05/06/2025","06/20/2025","2-5PM","2020 MOORE","Bodiford","  25","  25","Y","3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52946","Musicology (MUSICOL) Open Sections"," 405","101","Special Course","LEC","P  ","","T","","TH","","","","05/06/2025","06/20/2025","2-5PM","2020 MOORE","Bodiford","  25","  25","Y","3.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","50761","Musicology (MUSICOL) Open Sections"," 481","362","Special Projects","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Clague","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","51702","Musicology (MUSICOL) Open Sections"," 481","363","Special Projects","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Garrett","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","51943","Musicology (MUSICOL) Open Sections"," 581","101","Special Projects","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","51944","Musicology (MUSICOL) Open Sections"," 581","362","Special Projects","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Clague","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52554","Music Performance (MUSPERF) Open Sections"," 401","003","Curr Practical Exp","LEC","PI ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Lusmann","  25","  25","N","1.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","53344","Music Performance (MUSPERF) Open Sections"," 491","096","Independent Study","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Edwards","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52774","Music Performance (MUSPERF) Open Sections"," 491","101","Independent Study","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","","   1","   1","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","52775","Music Performance (MUSPERF) Open Sections"," 491","282","Independent Study","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Perkins","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Music, Theatre & Dance","50767","Performing Arts & Technology (PAT) Open Sections"," 407","115","Direct Indiv Stdy","IND"," I ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Rush","  25","  25","N","1.00",
